date,close
2013-11-27,84.279999
2013-11-29,84.220001
2013-12-02,83.339996
2013-12-03,83.830002
2013-12-04,83.349998
2013-12-05,82.690002
2013-12-06,84.519997
2013-12-09,84.779999
2013-12-10,83.650002
2013-12-11,84.019997
2013-12-12,82.300003
2013-12-13,82.370003
2013-12-16,81.690002
2013-12-17,80.910004
2013-12-18,82.379997
2013-12-19,81.900002
2013-12-20,81.839996
2013-12-23,81.309998
2013-12-24,81.309998
2013-12-26,81.760002
2013-12-27,82.010002
2013-12-30,82.000000
2013-12-31,81.410004
2014-01-02,80.540001
2014-01-03,80.449997
2014-01-06,80.639999
2014-01-07,81.419998
2014-01-08,80.239998
2014-01-09,80.419998
2014-01-10,80.300003
2014-01-13,80.010002
2014-01-14,80.870003
2014-01-15,80.790001
2014-01-16,80.559998
2014-01-17,79.879997
2014-01-21,80.180000
2014-01-22,79.230003
2014-01-23,78.239998
2014-01-24,79.180000
2014-01-27,78.470001
2014-01-28,79.110001
2014-01-29,77.639999
2014-01-30,76.870003
2014-01-31,76.620003
2014-02-03,75.699997
2014-02-04,76.089996
2014-02-05,76.449997
2014-02-06,76.900002
2014-02-07,77.309998
2014-02-10,78.029999
2014-02-11,78.839996
2014-02-12,77.489998
2014-02-13,77.800003
2014-02-14,79.400002
2014-02-18,77.970001
2014-02-19,78.139999
2014-02-20,77.919998
2014-02-21,77.970001
2014-02-24,77.860001
2014-02-25,78.120003
2014-02-26,77.860001
2014-02-27,78.190002
2014-02-28,78.660004
2014-03-03,77.480003
2014-03-04,78.449997
2014-03-05,77.820000
2014-03-06,78.059998
2014-03-07,78.379997
2014-03-10,78.529999
2014-03-11,78.949997
2014-03-12,79.239998
2014-03-13,79.190002
2014-03-14,78.980003
2014-03-17,79.839996
2014-03-18,79.769997
2014-03-19,78.779999
2014-03-20,78.320000
2014-03-21,77.879997
2014-03-24,79.300003
2014-03-25,79.809998
2014-03-26,79.500000
2014-03-27,79.650002
2014-03-28,79.760002
2014-03-31,80.599998
2014-04-01,80.339996
2014-04-02,80.129997
2014-04-03,80.099998
2014-04-04,79.769997
2014-04-07,80.489998
2014-04-08,81.349998
2014-04-09,81.489998
2014-04-10,81.089996
2014-04-11,80.760002
2014-04-14,80.809998
2014-04-15,80.839996
2014-04-16,81.650002
2014-04-17,81.760002
2014-04-21,81.559998
2014-04-22,81.250000
2014-04-23,80.360001
2014-04-24,81.150002
2014-04-25,81.410004
2014-04-28,82.940002
2014-04-29,82.440002
2014-04-30,82.550003
2014-05-01,82.339996
2014-05-02,81.919998
2014-05-05,81.699997
2014-05-06,81.129997
2014-05-07,82.089996
2014-05-08,82.160004
2014-05-09,82.389999
2014-05-12,81.730003
2014-05-13,81.610001
2014-05-14,81.169998
2014-05-15,80.529999
2014-05-16,80.330002
2014-05-19,79.930000
2014-05-20,80.230003
2014-05-21,80.489998
2014-05-22,80.650002
2014-05-23,80.519997
2014-05-27,80.080002
2014-05-28,80.099998
2014-05-29,80.400002
2014-05-30,80.790001
2014-06-02,80.360001
2014-06-03,79.930000
2014-06-04,79.860001
2014-06-05,80.110001
2014-06-06,80.029999
2014-06-09,80.089996
2014-06-10,80.150002
2014-06-11,80.059998
2014-06-12,79.760002
2014-06-13,79.639999
2014-06-16,79.690002
2014-06-17,79.580002
2014-06-18,79.790001
2014-06-19,80.239998
2014-06-20,79.930000
2014-06-23,79.519997
2014-06-24,79.010002
2014-06-25,79.320000
2014-06-26,78.620003
2014-06-27,79.019997
2014-06-30,78.589996
2014-07-01,79.279999
2014-07-02,79.559998
2014-07-03,79.980003
2014-07-07,80.190002
2014-07-08,80.559998
2014-07-09,81.669998
2014-07-10,81.610001
2014-07-11,81.160004
2014-07-14,81.320000
2014-07-15,81.260002
2014-07-16,80.940002
2014-07-17,80.400002
2014-07-18,80.550003
2014-07-21,80.279999
2014-07-22,80.099998
2014-07-23,79.989998
2014-07-24,80.260002
2014-07-25,79.559998
2014-07-28,79.260002
2014-07-29,78.650002
2014-07-30,78.160004
2014-07-31,77.320000
2014-08-01,79.650002
2014-08-04,79.220001
2014-08-05,79.410004
2014-08-06,81.089996
2014-08-07,80.139999
2014-08-08,80.949997
2014-08-11,81.480003
2014-08-12,81.419998
2014-08-13,81.480003
2014-08-14,81.949997
2014-08-15,81.779999
2014-08-18,82.440002
2014-08-19,82.690002
2014-08-20,82.809998
2014-08-21,83.279999
2014-08-22,83.389999
2014-08-25,83.540001
2014-08-26,83.379997
2014-08-27,83.309998
2014-08-28,83.029999
2014-08-29,83.110001
2014-09-02,82.980003
2014-09-03,82.900002
2014-09-04,83.699997
2014-09-05,83.769997
2014-09-08,83.320000
2014-09-09,82.989998
2014-09-10,83.639999
2014-09-11,83.489998
2014-09-12,83.260002
2014-09-15,83.870003
2014-09-16,84.080002
2014-09-17,84.160004
2014-09-18,84.190002
2014-09-19,84.470001
2014-09-22,84.809998
2014-09-23,84.440002
2014-09-24,85.239998
2014-09-25,84.330002
2014-09-26,84.580002
2014-09-29,84.440002
2014-09-30,83.739998
2014-10-01,83.139999
2014-10-02,83.050003
2014-10-03,83.790001
2014-10-06,83.570000
2014-10-07,83.160004
2014-10-08,84.180000
2014-10-09,83.660004
2014-10-10,84.690002
2014-10-13,83.370003
2014-10-14,83.550003
2014-10-15,82.949997
2014-10-16,82.239998
2014-10-17,83.269997
2014-10-20,84.180000
2014-10-21,84.610001
2014-10-22,84.230003
2014-10-23,83.230003
2014-10-24,85.160004
2014-10-27,85.949997
2014-10-28,86.470001
2014-10-29,86.540001
2014-10-30,86.940002
2014-10-31,87.269997
2014-11-03,87.379997
2014-11-04,88.639999
2014-11-05,89.000000
2014-11-06,88.900002
2014-11-07,89.129997
2014-11-10,89.449997
2014-11-11,89.669998
2014-11-12,89.480003
2014-11-13,88.599998
2014-11-14,88.110001
2014-11-17,87.839996
2014-11-18,87.949997
2014-11-19,88.730003
2014-11-20,88.470001
2014-11-21,88.599998
2014-11-24,88.110001
2014-11-25,88.800003
2014-11-26,88.879997
2014-11-28,90.430000
2014-12-01,90.080002
2014-12-02,91.070000
2014-12-03,90.000000
2014-12-04,90.580002
2014-12-05,90.379997
2014-12-08,90.760002
2014-12-09,90.709999
2014-12-10,90.000000
2014-12-11,90.410004
2014-12-12,89.550003
2014-12-15,89.199997
2014-12-16,89.360001
2014-12-17,90.699997
2014-12-18,92.000000
2014-12-19,92.050003
2014-12-22,92.599998
2014-12-23,93.290001
2014-12-24,93.139999
2014-12-26,93.459999
2014-12-29,92.639999
2014-12-30,92.400002
2014-12-31,91.089996
2015-01-02,90.440002
2015-01-05,90.010002
2015-01-06,89.599998
2015-01-07,90.070000
2015-01-08,91.099998
2015-01-09,90.250000
2015-01-12,89.919998
2015-01-13,90.300003
2015-01-14,89.989998
2015-01-15,89.860001
2015-01-16,91.250000
2015-01-20,91.190002
2015-01-21,90.730003
2015-01-22,91.620003
2015-01-23,90.080002
2015-01-26,89.580002
2015-01-27,86.489998
2015-01-28,85.150002
2015-01-29,85.669998
2015-01-30,84.290001
2015-02-02,85.120003
2015-02-03,85.949997
2015-02-04,85.790001
2015-02-05,86.699997
2015-02-06,85.610001
2015-02-09,85.050003
2015-02-10,85.389999
2015-02-11,85.639999
2015-02-12,86.029999
2015-02-13,85.900002
2015-02-17,85.489998
2015-02-18,86.260002
2015-02-19,85.209999
2015-02-20,84.870003
2015-02-23,85.389999
2015-02-24,85.500000
2015-02-25,85.459999
2015-02-26,85.169998
2015-02-27,85.129997
2015-03-02,85.410004
2015-03-03,85.160004
2015-03-04,84.349998
2015-03-05,84.629997
2015-03-06,82.660004
2015-03-09,83.089996
2015-03-10,81.540001
2015-03-11,81.389999
2015-03-12,82.089996
2015-03-13,81.830002
2015-03-16,83.559998
2015-03-17,82.849998
2015-03-18,83.750000
2015-03-19,83.379997
2015-03-20,84.739998
2015-03-23,84.860001
2015-03-24,83.919998
2015-03-25,83.010002
2015-03-26,82.150002
2015-03-27,82.309998
2015-03-30,82.720001
2015-03-31,81.940002
2015-04-01,82.320000
2015-04-02,82.430000
2015-04-06,83.040001
2015-04-07,82.389999
2015-04-08,82.769997
2015-04-09,82.889999
2015-04-10,83.349998
2015-04-13,83.430000
2015-04-14,83.599998
2015-04-15,83.510002
2015-04-16,83.500000
2015-04-17,82.529999
2015-04-20,82.870003
2015-04-21,83.080002
2015-04-22,83.089996
2015-04-23,80.949997
2015-04-24,81.000000
2015-04-27,80.599998
2015-04-28,80.419998
2015-04-29,79.849998
2015-04-30,79.510002
2015-05-01,80.290001
2015-05-04,80.349998
2015-05-05,80.070000
2015-05-06,80.400002
2015-05-07,80.199997
2015-05-08,80.959999
2015-05-11,80.269997
2015-05-12,79.949997
2015-05-13,79.699997
2015-05-14,80.570000
2015-05-15,81.050003
2015-05-18,80.739998
2015-05-19,80.830002
2015-05-20,80.480003
2015-05-21,80.410004
2015-05-22,79.949997
2015-05-26,79.139999
2015-05-27,79.389999
2015-05-28,79.330002
2015-05-29,78.389999
2015-06-01,78.849998
2015-06-02,78.540001
2015-06-03,78.559998
2015-06-04,78.150002
2015-06-05,77.430000
2015-06-08,77.709999
2015-06-09,78.900002
2015-06-10,79.540001
2015-06-11,79.410004
2015-06-12,78.870003
2015-06-15,78.120003
2015-06-16,79.099998
2015-06-17,80.080002
2015-06-18,80.820000
2015-06-19,80.540001
2015-06-22,80.449997
2015-06-23,79.790001
2015-06-24,79.510002
2015-06-25,79.389999
2015-06-26,79.339996
2015-06-29,78.320000
2015-06-30,78.239998
2015-07-01,79.720001
2015-07-02,79.930000
2015-07-06,80.050003
2015-07-07,81.720001
2015-07-08,80.989998
2015-07-09,80.660004
2015-07-10,80.949997
2015-07-13,81.910004
2015-07-14,82.040001
2015-07-15,82.150002
2015-07-16,82.300003
2015-07-17,82.239998
2015-07-20,82.190002
2015-07-21,81.629997
2015-07-22,80.830002
2015-07-23,80.699997
2015-07-24,80.290001
2015-07-27,79.970001
2015-07-28,80.230003
2015-07-29,80.620003
2015-07-30,77.389999
2015-07-31,76.699997
2015-08-03,76.400002
2015-08-04,75.910004
2015-08-05,75.769997
2015-08-06,75.739998
2015-08-07,75.480003
2015-08-10,76.379997
2015-08-11,76.220001
2015-08-12,76.389999
2015-08-13,75.779999
2015-08-14,75.620003
2015-08-17,75.529999
2015-08-18,75.129997
2015-08-19,74.120003
2015-08-20,73.910004
2015-08-21,71.839996
2015-08-24,69.139999
2015-08-25,68.419998
2015-08-26,70.900002
2015-08-27,71.480003
2015-08-28,71.209999
2015-08-31,70.669998
2015-09-01,68.900002
2015-09-02,69.809998
2015-09-03,69.930000
2015-09-04,68.760002
2015-09-08,69.980003
2015-09-09,68.480003
2015-09-10,68.320000
2015-09-11,68.419998
2015-09-14,68.059998
2015-09-15,69.449997
2015-09-16,70.099998
2015-09-17,70.239998
2015-09-18,69.940002
2015-09-21,70.650002
2015-09-22,70.190002
2015-09-23,70.260002
2015-09-24,71.360001
2015-09-25,72.669998
2015-09-28,71.769997
2015-09-29,72.279999
2015-09-30,71.940002
2015-10-01,71.949997
2015-10-02,72.419998
2015-10-05,73.220001
2015-10-06,73.400002
2015-10-07,73.720001
2015-10-08,74.400002
2015-10-09,74.480003
2015-10-12,74.330002
2015-10-13,74.110001
2015-10-14,74.209999
2015-10-15,74.269997
2015-10-16,74.900002
2015-10-19,75.160004
2015-10-20,74.430000
2015-10-21,73.589996
2015-10-22,74.849998
2015-10-23,77.029999
2015-10-26,77.489998
2015-10-27,77.290001
2015-10-28,76.510002
2015-10-29,77.019997
2015-10-30,76.379997
2015-11-02,76.599998
2015-11-03,77.050003
2015-11-04,77.059998
2015-11-05,76.389999
2015-11-06,75.570000
2015-11-09,75.400002
2015-11-10,75.769997
2015-11-11,75.959999
2015-11-12,74.660004
2015-11-13,73.959999
2015-11-16,75.300003
2015-11-17,75.070000
2015-11-18,75.900002
2015-11-19,76.220001
2015-11-20,75.820000
2015-11-23,75.970001
2015-11-24,76.449997
2015-11-25,75.900002
2015-11-27,75.699997
2015-11-30,74.839996
2015-12-01,75.940002
2015-12-02,75.790001
2015-12-03,75.739998
2015-12-04,77.830002
2015-12-07,78.370003
2015-12-08,77.750000
2015-12-09,77.699997
2015-12-10,77.790001
2015-12-11,77.779999
2015-12-14,78.290001
2015-12-15,79.680000
2015-12-16,80.989998
2015-12-17,80.290001
2015-12-18,78.129997
2015-12-21,78.949997
2015-12-22,79.599998
2015-12-23,79.919998
2015-12-24,79.790001
2015-12-28,79.919998
2015-12-29,80.360001
2015-12-30,80.070000
2015-12-31,79.410004
2016-01-04,78.370003
2016-01-05,78.620003
2016-01-06,77.860001
2016-01-07,77.180000
2016-01-08,75.970001
2016-01-11,76.669998
2016-01-12,76.510002
2016-01-13,75.849998
2016-01-14,76.150002
2016-01-15,74.980003
2016-01-19,76.730003
2016-01-20,75.830002
2016-01-21,76.720001
2016-01-22,77.360001
2016-01-25,76.849998
2016-01-26,78.809998
2016-01-27,78.800003
2016-01-28,79.820000
2016-01-29,81.690002
2016-02-01,81.120003
2016-02-02,80.220001
2016-02-03,81.099998
2016-02-04,80.699997
2016-02-05,81.199997
2016-02-08,82.620003
2016-02-09,82.639999
2016-02-10,81.620003
2016-02-11,79.900002
2016-02-12,80.989998
2016-02-16,81.470001
2016-02-17,82.449997
2016-02-18,81.980003
2016-02-19,81.790001
2016-02-22,82.129997
2016-02-23,81.809998
2016-02-24,81.559998
2016-02-25,82.339996
2016-02-26,81.099998
2016-02-29,80.290001
2016-03-01,81.230003
2016-03-02,82.550003
2016-03-03,82.839996
2016-03-04,83.489998
2016-03-07,83.099998
2016-03-08,83.059998
2016-03-09,82.959999
2016-03-10,82.279999
2016-03-11,81.750000
2016-03-14,81.169998
2016-03-15,81.309998
2016-03-16,81.339996
2016-03-17,82.750000
2016-03-18,83.150002
2016-03-21,83.320000
2016-03-22,82.739998
2016-03-23,82.820000
2016-03-24,82.889999
2016-03-28,82.620003
2016-03-29,82.800003
2016-03-30,82.680000
2016-03-31,82.309998
2016-04-01,83.529999
2016-04-04,83.209999
2016-04-05,83.160004
2016-04-06,83.809998
2016-04-07,83.239998
2016-04-08,83.199997
2016-04-11,82.730003
2016-04-12,82.830002
2016-04-13,82.459999
2016-04-14,82.010002
2016-04-15,82.300003
2016-04-18,82.830002
2016-04-19,83.279999
2016-04-20,81.550003
2016-04-21,80.800003
2016-04-22,80.949997
2016-04-25,81.410004
2016-04-26,79.550003
2016-04-27,79.889999
2016-04-28,79.760002
2016-04-29,80.120003
2016-05-02,80.970001
2016-05-03,81.099998
2016-05-04,81.599998
2016-05-05,81.300003
2016-05-06,82.129997
2016-05-09,82.120003
2016-05-10,82.480003
2016-05-11,82.150002
2016-05-12,82.410004
2016-05-13,81.230003
2016-05-16,81.629997
2016-05-17,80.620003
2016-05-18,79.849998
2016-05-19,80.190002
2016-05-20,80.019997
2016-05-23,80.199997
2016-05-24,80.970001
2016-05-25,81.480003
2016-05-26,81.220001
2016-05-27,81.430000
2016-05-31,81.040001
2016-06-01,81.790001
2016-06-02,81.949997
2016-06-03,82.470001
2016-06-06,82.769997
2016-06-07,82.320000
2016-06-08,82.650002
2016-06-09,83.169998
2016-06-10,83.199997
2016-06-13,82.570000
2016-06-14,83.349998
2016-06-15,82.949997
2016-06-16,83.410004
2016-06-17,83.129997
2016-06-20,83.040001
2016-06-21,83.410004
2016-06-22,83.570000
2016-06-23,84.209999
2016-06-24,82.260002
2016-06-27,81.230003
2016-06-28,82.459999
2016-06-29,83.910004
2016-06-30,84.669998
2016-07-01,84.779999
2016-07-05,85.440002
2016-07-06,85.029999
2016-07-07,84.830002
2016-07-08,85.769997
2016-07-11,85.750000
2016-07-12,85.750000
2016-07-13,85.889999
2016-07-14,85.870003
2016-07-15,86.010002
2016-07-18,85.930000
2016-07-19,86.169998
2016-07-20,85.320000
2016-07-21,85.260002
2016-07-22,85.720001
2016-07-25,85.800003
2016-07-26,85.269997
2016-07-27,84.459999
2016-07-28,84.809998
2016-07-29,85.589996
2016-08-01,86.410004
2016-08-02,86.760002
2016-08-03,85.970001
2016-08-04,86.050003
2016-08-05,85.779999
2016-08-08,85.760002
2016-08-09,85.989998
2016-08-10,86.309998
2016-08-11,86.730003
2016-08-12,87.040001
2016-08-15,87.019997
2016-08-16,86.580002
2016-08-17,86.959999
2016-08-18,87.440002
2016-08-19,87.309998
2016-08-22,86.849998
2016-08-23,87.400002
2016-08-24,87.309998
2016-08-25,87.900002
2016-08-26,87.580002
2016-08-29,88.300003
2016-08-30,87.540001
2016-08-31,87.309998
2016-09-01,88.309998
2016-09-02,88.199997
2016-09-06,88.639999
2016-09-07,87.949997
2016-09-08,87.779999
2016-09-09,86.239998
2016-09-12,88.250000
2016-09-13,87.050003
2016-09-14,87.010002
2016-09-15,88.059998
2016-09-16,88.050003
2016-09-19,88.370003
2016-09-20,88.580002
2016-09-21,87.800003
2016-09-22,88.989998
2016-09-23,87.760002
2016-09-26,87.849998
2016-09-27,88.360001
2016-09-28,89.459999
2016-09-29,88.230003
2016-09-30,89.750000
2016-10-03,88.660004
2016-10-04,88.349998
2016-10-05,88.849998
2016-10-06,89.220001
2016-10-07,90.000000
2016-10-10,89.059998
2016-10-11,88.540001
2016-10-12,88.570000
2016-10-13,88.239998
2016-10-14,88.430000
2016-10-17,87.830002
2016-10-18,87.449997
2016-10-19,85.540001
2016-10-20,84.930000
2016-10-21,84.330002
2016-10-24,84.099998
2016-10-25,86.970001
2016-10-26,87.400002
2016-10-27,86.580002
2016-10-28,86.839996
2016-10-31,86.800003
2016-11-01,86.849998
2016-11-02,86.739998
2016-11-03,86.599998
2016-11-04,85.080002
2016-11-07,86.559998
2016-11-08,87.459999
2016-11-09,85.930000
2016-11-10,82.959999
2016-11-11,83.580002
2016-11-14,83.000000
2016-11-15,83.620003
2016-11-16,83.190002
2016-11-17,83.070000
2016-11-18,82.000000
2016-11-21,82.639999
2016-11-22,82.760002
2016-11-23,82.680000
2016-11-25,83.459999
2016-11-28,83.070000
2016-11-29,82.889999
2016-11-30,82.459999
2016-12-01,81.860001
2016-12-02,82.400002
2016-12-05,82.989998
2016-12-06,82.910004
2016-12-07,84.180000
2016-12-08,83.500000
2016-12-09,84.370003
2016-12-12,85.129997
2016-12-13,85.180000
2016-12-14,84.370003
2016-12-15,84.680000
2016-12-16,84.680000
2016-12-19,84.709999
2016-12-20,84.570000
2016-12-21,84.279999
2016-12-22,84.470001
2016-12-23,84.959999
2016-12-27,84.599998
2016-12-28,84.070000
2016-12-29,84.349998
2016-12-30,84.080002
2017-01-03,84.199997
2017-01-04,84.500000
2017-01-05,85.059998
2017-01-06,85.029999
2017-01-09,84.400002
2017-01-10,83.489998
2017-01-11,83.750000
2017-01-12,83.839996
2017-01-13,84.010002
2017-01-17,85.209999
2017-01-18,84.930000
2017-01-19,84.699997
2017-01-20,87.449997
2017-01-23,86.959999
2017-01-24,87.860001
2017-01-25,87.160004
2017-01-26,86.599998
2017-01-27,86.720001
2017-01-30,86.750000
2017-01-31,87.599998
2017-02-01,87.330002
2017-02-02,87.760002
2017-02-03,87.410004
2017-02-06,87.400002
2017-02-07,88.010002
2017-02-08,88.330002
2017-02-09,88.669998
2017-02-10,87.970001
2017-02-13,88.309998
2017-02-14,87.860001
2017-02-15,91.120003
2017-02-16,90.790001
2017-02-17,91.089996
2017-02-21,91.669998
2017-02-22,91.440002
2017-02-23,91.129997
2017-02-24,91.050003
2017-02-27,90.889999
2017-02-28,91.070000
2017-03-01,91.660004
2017-03-02,90.910004
2017-03-03,90.500000
2017-03-06,90.370003
2017-03-07,90.290001
2017-03-08,90.139999
2017-03-09,90.339996
2017-03-10,91.070000
2017-03-13,91.309998
2017-03-14,91.000000
2017-03-15,91.400002
2017-03-16,91.440002
2017-03-17,91.000000
2017-03-20,91.220001
2017-03-21,91.190002
2017-03-22,90.989998
2017-03-23,90.769997
2017-03-24,90.570000
2017-03-27,90.489998
2017-03-28,90.760002
2017-03-29,90.599998
2017-03-30,90.199997
2017-03-31,89.849998
2017-04-03,89.680000
2017-04-04,89.910004
2017-04-05,89.970001
2017-04-06,89.400002
2017-04-07,89.230003
2017-04-10,89.489998
2017-04-11,89.800003
2017-04-12,90.309998
2017-04-13,90.029999
2017-04-17,90.389999
2017-04-18,90.800003
2017-04-19,89.599998
2017-04-20,89.330002
2017-04-21,88.620003
2017-04-24,89.550003
2017-04-25,90.000000
2017-04-26,87.739998
2017-04-27,87.690002
2017-04-28,87.330002
2017-05-01,87.089996
2017-05-02,86.220001
2017-05-03,86.430000
2017-05-04,86.449997
2017-05-05,86.500000
2017-05-08,86.550003
2017-05-09,86.400002
2017-05-10,86.489998
2017-05-11,86.169998
2017-05-12,86.190002
2017-05-15,86.330002
2017-05-16,86.239998
2017-05-17,86.260002
2017-05-18,85.870003
2017-05-19,86.239998
2017-05-22,86.209999
2017-05-23,86.080002
2017-05-24,86.500000
2017-05-25,86.860001
2017-05-26,87.250000
2017-05-30,87.400002
2017-05-31,88.089996
2017-06-01,88.129997
2017-06-02,88.589996
2017-06-05,88.739998
2017-06-06,88.800003
2017-06-07,88.769997
2017-06-08,87.849998
2017-06-09,88.160004
2017-06-12,88.239998
2017-06-13,88.059998
2017-06-14,88.440002
2017-06-15,89.379997
2017-06-16,89.660004
2017-06-19,89.860001
2017-06-20,89.629997
2017-06-21,89.400002
2017-06-22,89.029999
2017-06-23,89.419998
2017-06-26,89.360001
2017-06-27,88.610001
2017-06-28,88.370003
2017-06-29,86.989998
2017-06-30,87.150002
2017-07-03,87.739998
2017-07-05,87.669998
2017-07-06,87.370003
2017-07-07,87.650002
2017-07-10,87.089996
2017-07-11,86.769997
2017-07-12,86.959999
2017-07-13,86.699997
2017-07-14,87.099998
2017-07-17,87.550003
2017-07-18,88.639999
2017-07-19,88.349998
2017-07-20,88.599998
2017-07-21,88.610001
2017-07-24,88.180000
2017-07-25,89.139999
2017-07-26,89.300003
2017-07-27,90.680000
2017-07-28,90.209999
2017-07-31,90.820000
2017-08-01,91.099998
2017-08-02,91.040001
2017-08-03,90.860001
2017-08-04,90.669998
2017-08-07,91.440002
2017-08-08,91.580002
2017-08-09,91.919998
2017-08-10,91.739998
2017-08-11,91.339996
2017-08-14,91.650002
2017-08-15,92.199997
2017-08-16,92.440002
2017-08-17,92.070000
2017-08-18,92.470001
2017-08-21,92.860001
2017-08-22,92.790001
2017-08-23,92.440002
2017-08-24,92.269997
2017-08-25,92.510002
2017-08-28,92.470001
2017-08-29,92.320000
2017-08-30,91.870003
2017-08-31,92.269997
2017-09-01,92.529999
2017-09-05,92.720001
2017-09-06,92.720001
2017-09-07,92.970001
2017-09-08,92.839996
2017-09-11,93.989998
2017-09-12,93.510002
2017-09-13,93.550003
2017-09-14,93.550003
2017-09-15,93.269997
2017-09-18,93.150002
2017-09-19,94.169998
2017-09-20,94.400002
2017-09-21,92.639999
2017-09-22,92.239998
2017-09-25,92.720001
2017-09-26,92.650002
2017-09-27,90.870003
2017-09-28,90.889999
2017-09-29,90.980003
2017-10-02,91.769997
2017-10-03,92.120003
2017-10-04,92.419998
2017-10-05,92.029999
2017-10-06,92.330002
2017-10-09,92.120003
2017-10-10,91.620003
2017-10-11,91.459999
2017-10-12,92.150002
2017-10-13,93.040001
2017-10-16,93.139999
2017-10-17,92.800003
2017-10-18,92.769997
2017-10-19,91.589996
2017-10-20,88.250000
2017-10-23,87.300003
2017-10-24,86.980003
2017-10-25,86.860001
2017-10-26,87.500000
2017-10-27,87.040001
2017-10-30,86.269997
2017-10-31,86.339996
2017-11-01,86.889999
2017-11-02,86.510002
2017-11-03,86.580002
2017-11-06,86.050003
2017-11-07,86.980003
2017-11-08,87.580002
2017-11-09,87.779999
2017-11-10,88.160004
2017-11-13,89.000000
2017-11-14,88.870003
2017-11-15,88.230003
2017-11-16,89.250000
2017-11-17,88.430000
2017-11-20,88.269997
2017-11-21,88.720001
2017-11-22,88.330002
2017-11-24,88.449997
2017-11-27,88.959999
2017-11-28,89.400002
2017-11-29,89.379997
2017-11-30,89.989998
2017-12-01,90.360001
2017-12-04,91.410004
2017-12-05,91.400002
2017-12-06,91.250000
2017-12-07,90.099998
2017-12-08,90.370003
2017-12-11,90.230003
2017-12-12,89.849998
2017-12-13,90.879997
2017-12-14,91.000000
2017-12-15,91.889999
2017-12-18,91.879997
2017-12-19,91.680000
2017-12-20,91.529999
2017-12-21,91.669998
2017-12-22,92.129997
2017-12-26,92.480003
2017-12-27,92.099998
2017-12-28,92.070000
2017-12-29,91.879997
2018-01-02,90.650002
2018-01-03,90.540001
2018-01-04,91.180000
2018-01-05,91.239998
2018-01-08,91.720001
2018-01-09,91.050003
2018-01-10,90.470001
2018-01-11,90.150002
2018-01-12,89.610001
2018-01-16,90.220001
2018-01-17,91.199997
2018-01-18,90.180000
2018-01-19,91.070000
2018-01-22,91.889999
2018-01-23,89.050003
2018-01-24,88.309998
2018-01-25,88.339996
2018-01-26,87.730003
2018-01-29,86.860001
2018-01-30,86.949997
2018-01-31,86.339996
2018-02-01,85.849998
2018-02-02,84.250000
2018-02-05,81.059998
2018-02-06,82.379997
2018-02-07,81.839996
2018-02-08,80.220001
2018-02-09,79.919998
2018-02-12,81.330002
2018-02-13,81.500000
2018-02-14,80.680000
2018-02-15,82.410004
2018-02-16,82.599998
2018-02-20,81.339996
2018-02-21,80.239998
2018-02-22,80.839996
2018-02-23,81.050003
2018-02-26,81.629997
2018-02-27,80.540001
2018-02-28,78.519997
2018-03-01,78.699997
2018-03-02,79.500000
2018-03-05,80.290001
2018-03-06,80.019997
2018-03-07,79.160004
2018-03-08,79.970001
2018-03-09,80.290001
2018-03-12,79.860001
2018-03-13,79.720001
2018-03-14,79.000000
2018-03-15,78.669998
2018-03-16,78.970001
2018-03-19,78.660004
2018-03-20,78.309998
2018-03-21,77.040001
2018-03-22,76.410004
2018-03-23,75.910004
2018-03-26,76.410004
2018-03-27,77.790001
2018-03-28,78.839996
2018-03-29,79.279999
2018-04-02,77.400002
2018-04-03,78.459999
2018-04-04,79.050003
2018-04-05,78.800003
2018-04-06,78.430000
2018-04-09,78.160004
2018-04-10,78.370003
2018-04-11,78.269997
2018-04-12,77.790001
2018-04-13,78.370003
2018-04-16,78.610001
2018-04-17,78.430000
2018-04-18,78.199997
2018-04-19,74.949997
2018-04-20,73.800003
2018-04-23,73.000000
2018-04-24,72.500000
2018-04-25,72.300003
2018-04-26,72.750000
2018-04-27,72.809998
2018-04-30,72.339996
2018-05-01,71.959999
2018-05-02,70.940002
2018-05-03,71.360001
2018-05-04,72.430000
2018-05-07,71.980003
2018-05-08,71.440002
2018-05-09,72.370003
2018-05-10,73.150002
2018-05-11,73.370003
2018-05-14,73.279999
2018-05-15,72.949997
2018-05-16,73.529999
2018-05-17,73.959999
2018-05-18,73.449997
2018-05-21,74.059998
2018-05-22,74.029999
2018-05-23,74.180000
2018-05-24,73.769997
2018-05-25,74.309998
2018-05-29,74.050003
2018-05-30,74.889999
2018-05-31,73.169998
2018-06-01,73.449997
2018-06-04,74.180000
2018-06-05,73.970001
2018-06-06,74.349998
2018-06-07,75.760002
2018-06-08,77.180000
2018-06-11,77.529999
2018-06-12,77.239998
2018-06-13,76.470001
2018-06-14,75.989998
2018-06-15,77.379997
2018-06-18,75.839996
2018-06-19,76.330002
2018-06-20,75.849998
2018-06-21,76.440002
2018-06-22,77.430000
2018-06-25,77.790001
2018-06-26,78.000000
2018-06-27,77.690002
2018-06-28,78.050003
2018-06-29,78.059998
2018-07-02,78.129997
2018-07-03,77.900002
2018-07-05,79.209999
2018-07-06,79.309998
2018-07-09,77.860001
2018-07-10,79.820000
2018-07-11,79.160004
2018-07-12,78.889999
2018-07-13,79.309998
2018-07-16,79.529999
2018-07-17,80.029999
